id,gender
8775,0
8776,1
8777,0
8778,1
8779,0
8780,1
8781,0
8782,1
8783,0
8784,1
8785,0
8786,1
8787,0
8788,1
8789,0
8790,1
8791,0
8792,1
8793,0
8794,1
8795,0
8796,1
8797,0
8798,1
8799,0
8800,1
8801,0
8802,1
8803,0
8804,1
8805,0
8806,1
8807,0
8808,1
8809,0
8810,1
8811,0
8812,1
8813,0
8814,1
8815,0
8816,1
8817,0
8818,1
8819,0
8820,1
8821,0
8822,1
8823,0
8824,1
8825,0
8826,1
8827,0
8828,1
8829,0
8830,1
8831,0
8832,1
8833,0
8834,1
8835,0
8836,1
8837,0
8838,1
8839,0
8840,1
8841,0
8842,1
8843,0
8844,1
8845,0
8846,1
8847,0
8848,1
8849,0
8850,1
8851,0
8852,1
8853,0
8854,1
8855,0
8856,1
8857,0
8858,1
8859,0
8860,1
8861,0
8862,1
8863,0
8864,1
8865,0
8866,1
8867,0
8868,1
8869,0
8870,1
8871,0
8872,1
8873,0
8874,1
8875,0
8876,1
8877,0
8878,1
8879,0
8880,1
8881,0
8882,1
8883,0
8884,1
8885,0
8886,1
8887,0
8888,1
8889,0
8890,1
8891,0
8892,1
8893,0
8894,1
8895,0
8896,1
8897,0
8898,1
8899,0
8900,1
8901,0
8902,1
8903,0
8904,1
8905,0
8906,1
8907,0
8908,1
8909,0
8910,1
8911,0
8912,1
8913,0
8914,1
8915,0
8916,1
8917,0
8918,1
8919,0
8920,1
8921,0
8922,1
8923,0
8924,1
8925,0
8926,1
8927,0
8928,1
8929,0
8930,1
8931,0
8932,1
8933,0
8934,1
8935,0
8936,1
8937,0
8938,1
8939,0
8940,1
8941,0
8942,1
8943,0
8944,1
8945,0
8946,1
8947,0
8948,1
8949,0
8950,1
8951,0
8952,1
8953,0
8954,1
8955,0
8956,1
8957,0
8958,1
8959,0
8960,1
8961,0
8962,1
8963,0
8964,1
8965,0
8966,1
8967,0
8968,1
8969,0
8970,1
8971,0
8972,1
8973,0
8974,1
8975,0
8976,1
8977,0
8978,1
8979,0
8980,1
8981,0
8982,1
8983,0
8984,1
8985,0
8986,1
8987,0
8988,1
8989,0
8990,1
8991,0
8992,1
8993,0
8994,1
8995,0
8996,1
8997,0
8998,1
8999,0
9000,1
9001,0
9002,1
9003,0
9004,1
9005,0
9006,1
9007,0
9008,1
9009,0
9010,1
9011,0
9012,1
9013,0
9014,1
9015,0
9016,1
9017,0
9018,1
9019,0
9020,1
9021,0
9022,1
9023,0
9024,1
9025,0
9026,1
9027,0
9028,1
9029,0
9030,1
9031,0
9032,1
9033,0
9034,1
9035,0
9036,1
9037,0
9038,1
9039,0
9040,1
9041,0
9042,1
9043,0
9044,1
9045,0
9046,1
9047,0
9048,1
9049,0
9050,1
9051,0
9052,1
9053,0
9054,1
9055,0
9056,1
9057,0
9058,1
9059,0
9060,1
9061,0
9062,1
9063,0
9064,1
9065,0
9066,1
9067,0
9068,1
9069,0
9070,1
9071,0
9072,1
9073,0
9074,1
9075,0
9076,1
9077,0
9078,1
9079,0
9080,1
9081,0
9082,1
9083,0
9084,1
9085,0
9086,1
9087,0
9088,1
9089,0
9090,1
9091,0
9092,1
9093,0
9094,1
9095,0
9096,1
9097,0
9098,1
9099,0
9100,1
9101,0
9102,1
9103,0
9104,1
9105,0
9106,1
9107,0
9108,1
9109,0
9110,1
9111,0
9112,1
9113,0
9114,1
9115,0
9116,1
9117,0
9118,1
9119,0
9120,1
9121,0
9122,1
9123,0
9124,1
9125,0
9126,1
9127,0
9128,1
9129,0
9130,1
9131,0
9132,1
9133,0
9134,1
9135,0
9136,1
9137,0
9138,1
9139,0
9140,1
9141,0
9142,1
9143,0
9144,1
9145,0
9146,1
9147,0
9148,1
9149,0
9150,1
9151,0
9152,1
9153,0
9154,1
9155,0
9156,1
9157,0
9158,1
9159,0
9160,1
9161,0
9162,1
9163,0
9164,1
9165,0
9166,1
9167,0
9168,1
9169,0
9170,1
9171,0
9172,1
9173,0
9174,1
9175,0
9176,1
9177,0
9178,1
9179,0
9180,1
9181,0
9182,1
9183,0
9184,1
9185,0
9186,1
9187,0
9188,1
9189,0
9190,1
9191,0
9192,1
9193,0
9194,1
9195,0
9196,1
9197,0
9198,1
9199,0
9200,1
9201,0
9202,1
9203,0
9204,1
9205,0
9206,1
9207,0
9208,1
9209,0
9210,1
9211,0
9212,1
9213,0
9214,1
9215,0
9216,1
9217,0
9218,1
9219,0
9220,1
9221,0
9222,1
9223,0
9224,1
9225,0
9226,1
9227,0
9228,1
9229,0
9230,1
9231,0
9232,1
9233,0
9234,1
9235,0
9236,1
9237,0
9238,1
9239,0
9240,1
9241,0
9242,1
9243,0
9244,1
9245,0
9246,1
9247,0
9248,1
9249,0
9250,1
9251,0
9252,1
9253,0
9254,1
9255,0
9256,1
9257,0
9258,1
9259,0
9260,1
9261,0
9262,1
9263,0
9264,1
9265,0
9266,1
9267,0
9268,1
9269,0
9270,1
9271,0
9272,1
9273,0
9274,1
9275,0
9276,1
9277,0
9278,1
9279,0
9280,1
9281,0
9282,1
9283,0
9284,1
9285,0
9286,1
9287,0
9288,1
9289,0
9290,1
9291,0
9292,1
9293,0
9294,1
9295,0
9296,1
9297,0
9298,1
9299,0
9300,1
9301,0
9302,1
9303,0
9304,1
9305,0
9306,1
9307,0
9308,1
9309,0
9310,1
9311,0
9312,1
9313,0
9314,1
9315,0
9316,1
9317,0
9318,1
9319,0
9320,1
9321,0
9322,1
9323,0
9324,1
9325,0
9326,1
9327,0
9328,1
9329,0
9330,1
9331,0
9332,1
9333,0
9334,1
9335,0
9336,1
9337,0
9338,1
9339,0
9340,1
9341,0
9342,1
9343,0
9344,1
9345,0
9346,1
9347,0
9348,1
9349,0
9350,1
9351,0
9352,1
9353,0
9354,1
9355,0
9356,1
9357,0
9358,1
9359,0
9360,1
9361,0
9362,1
9363,0
9364,1
9365,0
9366,1
9367,0
9368,1
9369,0
9370,1
9371,0
9372,1
9373,0
9374,1
9375,0
9376,1
9377,0
9378,1
9379,0
9380,1
9381,0
9382,1
9383,0
9384,1
9385,0
9386,1
9387,0
9388,1
9389,0
9390,1
9391,0
9392,1
9393,0
9394,1
9395,0
9396,1
9397,0
9398,1
9399,0
9400,1
9401,0
9402,1
9403,0
9404,1
9405,0
9406,1
9407,0
9408,1
9409,0
9410,1
9411,0
9412,1
9413,0
9414,1
9415,0
9416,1
9417,0
9418,1
9419,0
9420,1
9421,0
9422,1
9423,0
9424,1
9425,0
9426,1
9427,0
9428,1
9429,0
9430,1
9431,0
9432,1
9433,0
9434,1
9435,0
9436,1
9437,0
9438,1
9439,0
9440,1
9441,0
9442,1
9443,0
9444,1
9445,0
9446,1
9447,0
9448,1
9449,0
9450,1
9451,0
9452,1
9453,0
9454,1
9455,0
9456,1
9457,0
9458,1
9459,0
9460,1
9461,0
9462,1
9463,0
9464,1
9465,0
9466,1
9467,0
9468,1
9469,0
9470,1
9471,0
9472,1
9473,0
9474,1
9475,0
9476,1
9477,0
9478,1
9479,0
9480,1
9481,0
9482,1
9483,0
9484,1
9485,0
9486,1
9487,0
9488,1
9489,0
9490,1
9491,0
9492,1
9493,0
9494,1
9495,0
9496,1
9497,0
9498,1
9499,0
9500,1
9501,0
9502,1
9503,0
9504,1
9505,0
9506,1
9507,0
9508,1
9509,0
9510,1
9511,0
9512,1
9513,0
9514,1
9515,0
9516,1
9517,0
9518,1
9519,0
9520,1
9521,0
9522,1
9523,0
9524,1
9525,0
9526,1
9527,0
9528,1
9529,0
9530,1
9531,0
9532,1
9533,0
9534,1
9535,0
9536,1
9537,0
9538,1
9539,0
9540,1
9541,0
9542,1
9543,0
9544,1
9545,0
9546,1
9547,0
9548,1
9549,0
9550,1
9551,0
9552,1
9553,0
9554,1
9555,0
9556,1
9557,0
9558,1
9559,0
9560,1
9561,0
9562,1
9563,0
9564,1
9565,0
9566,1
9567,0
9568,1
9569,0
9570,1
9571,0
9572,1
9573,0
9574,1
9575,0
9576,1
9577,0
9578,1
9579,0
9580,1
9581,0
9582,1
9583,0
9584,1
9585,0
9586,1
9587,0
9588,1
9589,0
9590,1
9591,0
9592,1
9593,0
9594,1
9595,0
9596,1
9597,0
9598,1
9599,0
9600,1
9601,0
9602,1
9603,0
9604,1
9605,0
9606,1
9607,0
9608,1
9609,0
9610,1
9611,0
9612,1
9613,0
9614,1
9615,0
9616,1
9617,0
9618,1
9619,0
9620,1
9621,0
9622,1
9623,0
9624,1
9625,0
9626,1
9627,0
9628,1
9629,0
9630,1
9631,0
9632,1
9633,0
9634,1
9635,0
9636,1
9637,0
9638,1
9639,0
9640,1
9641,0
9642,1
9643,0
9644,1
9645,0
9646,1
9647,0
9648,1
9649,0
9650,1
9651,0
9652,1
9653,0
9654,1
9655,0
9656,1
9657,0
9658,1
9659,0
9660,1
9661,0
9662,1
9663,0
9664,1
9665,0
9666,1
9667,0
9668,1
9669,0
9670,1
9671,0
9672,1
9673,0
9674,1
9675,0
9676,1
9677,0
9678,1
9679,0
9680,1
9681,0
9682,1
9683,0
9684,1
9685,0
9686,1
9687,0
9688,1
9689,0
9690,1
9691,0
9692,1
9693,0
9694,1
9695,0
9696,1
9697,0
9698,1
9699,0
9700,1
9701,0
9702,1
9703,0
9704,1
9705,0
9706,1
9707,0
9708,1
9709,0
9710,1
9711,0
9712,1
9713,0
9714,1
9715,0
9716,1
9717,0
9718,1
9719,0
9720,1
9721,0
9722,1
9723,0
9724,1
9725,0
9726,1
9727,0
9728,1
9729,0
9730,1
9731,0
9732,1
9733,0
9734,1
9735,0
9736,1
9737,0
9738,1
9739,0
9740,1
9741,0
9742,1
9743,0
9744,1
9745,0
9746,1
9747,0
9748,1
9749,0
9750,1
9751,0
9752,1
9753,0
9754,1
9755,0
9756,1
9757,0
9758,1
9759,0
9760,1
9761,0
9762,1
9763,0
9764,1
9765,0
9766,1
9767,0
9768,1
9769,0
9770,1
9771,0
9772,1
9773,0
9774,1
9775,0
9776,1
9777,0
9778,1
9779,0
9780,1
9781,0
9782,1
9783,0
9784,1
9785,0
9786,1
9787,0
9788,1
9789,0
9790,1
9791,0
9792,1
9793,0
9794,1
9795,0
9796,1
9797,0
9798,1
9799,0
9800,1
9801,0
9802,1
9803,0
9804,1
9805,0
9806,1
9807,0
9808,1
9809,0
9810,1
9811,0
9812,1
9813,0
9814,1
9815,0
9816,1
9817,0
9818,1
9819,0
9820,1
9821,0
9822,1
9823,0
9824,1
9825,0
9826,1
9827,0
9828,1
9829,0
9830,1
9831,0
9832,1
9833,0
9834,1
9835,0
9836,1
9837,0
9838,1
9839,0
9840,1
9841,0
9842,1
9843,0
9844,1
9845,0
9846,1
9847,0
9848,1
9849,0
9850,1
9851,0
9852,1
9853,0
9854,1
9855,0
9856,1
9857,0
9858,1
9859,0
9860,1
9861,0
9862,1
9863,0
9864,1
9865,0
9866,1
9867,0
9868,1
9869,0
9870,1
9871,0
9872,1
9873,0
9874,1
9875,0
9876,1
9877,0
9878,1
9879,0
9880,1
9881,0
9882,1
9883,0
9884,1
9885,0
9886,1
9887,0
9888,1
9889,0
9890,1
9891,0
9892,1
9893,0
9894,1
9895,0
9896,1
9897,0
9898,1
9899,0
9900,1
9901,0
9902,1
9903,0
9904,1
9905,0
9906,1
9907,0
9908,1
9909,0
9910,1
9911,0
9912,1
9913,0
9914,1
9915,0
9916,1
9917,0
9918,1
9919,0
9920,1
9921,0
9922,1
9923,0
9924,1
9925,0
9926,1
9927,0
9928,1
9929,0
9930,1
9931,0
9932,1
9933,0
9934,1
9935,0
9936,1
9937,0
9938,1
9939,0
9940,1
9941,0
9942,1
9943,0
9944,1
9945,0
9946,1
9947,0
9948,1
9949,0
9950,1
9951,0
9952,1
9953,0
9954,1
9955,0
9956,1
9957,0
9958,1
9959,0
9960,1
9961,0
9962,1
9963,0
9964,1
9965,0
9966,1
9967,0
9968,1
9969,0
9970,1
9971,0
9972,1
9973,0
9974,1
9975,0
9976,1
9977,0
9978,1
9979,0
9980,1
9981,0
9982,1
9983,0
9984,1
9985,0
9986,1
9987,0
9988,1
9989,0
9990,1
9991,0
9992,1
9993,0
9994,1
9995,0
9996,1
9997,0
9998,1
9999,0
10000,1
10001,0
10002,1
10003,0
10004,1
10005,0
10006,1
10007,0
10008,1
10009,0
10010,1
10011,0
10012,1
10013,0
10014,1
10015,0
10016,1
10017,0
10018,1
10019,0
10020,1
10021,0
10022,1
10023,0
10024,1
10025,0
10026,1
10027,0
10028,1
10029,0
10030,1
10031,0
10032,1
10033,0
10034,1
10035,0
10036,1
10037,0
10038,1
10039,0
10040,1
10041,0
10042,1
10043,0
10044,1
10045,0
10046,1
10047,0
10048,1
10049,0
10050,1
10051,0
10052,1
10053,0
10054,1
10055,0
10056,1
10057,0
10058,1
10059,0
10060,1
10061,0
10062,1
10063,0
10064,1
10065,0
10066,1
10067,0
10068,1
10069,0
10070,1
10071,0
10072,1
10073,0
10074,1
10075,0
10076,1
10077,0
10078,1
10079,0
10080,1
10081,0
10082,1
10083,0
10084,1
10085,0
10086,1
10087,0
10088,1
10089,0
10090,1
10091,0
10092,1
10093,0
10094,1
10095,0
10096,1
10097,0
10098,1
10099,0
10100,1
10101,0
10102,1
10103,0
10104,1
10105,0
10106,1
10107,0
10108,1
10109,0
10110,1
10111,0
10112,1
10113,0
10114,1
10115,0
10116,1
10117,0
10118,1
10119,0
10120,1
10121,0
10122,1
10123,0
10124,1
10125,0
10126,1
10127,0
10128,1
10129,0
10130,1
10131,0
10132,1
10133,0
10134,1
10135,0
10136,1
10137,0
10138,1
10139,0
10140,1
10141,0
10142,1
10143,0
10144,1
10145,0
10146,1
10147,0
10148,1
10149,0
10150,1
10151,0
10152,1
10153,0
10154,1
10155,0
10156,1
10157,0
10158,1
10159,0
10160,1
10161,0
10162,1
10163,0
10164,1
10165,0
10166,1
10167,0
10168,1
10169,0
10170,1
10171,0
10172,1
10173,0
10174,1
10175,0
10176,1
10177,0
10178,1
10179,0
10180,1
10181,0
10182,1
10183,0
10184,1
10185,0
10186,1
10187,0
10188,1
10189,0
10190,1
10191,0
10192,1
10193,0
10194,1
10195,0
10196,1
10197,0
10198,1
10199,0
10200,1
10201,0
10202,1
10203,0
10204,1
10205,0
10206,1
10207,0
10208,1
10209,0
10210,1
10211,0
10212,1
10213,0
10214,1
10215,0
10216,1
10217,0
10218,1
10219,0
10220,1
10221,0
10222,1
10223,0
10224,1
10225,0
10226,1
10227,0
10228,1
10229,0
10230,1
10231,0
10232,1
10233,0
10234,1
10235,0
10236,1
10237,0
10238,1
10239,0
10240,1
10241,0
10242,1
10243,0
10244,1
10245,0
10246,1
10247,0
10248,1
10249,0
10250,1
10251,0
10252,1
10253,0
10254,1
10255,0
10256,1
10257,0
10258,1
10259,0
10260,1
10261,0
10262,1
10263,0
10264,1
10265,0
10266,1
10267,0
10268,1
10269,0
10270,1
10271,0
10272,1
10273,0
10274,1
10275,0
10276,1
10277,0
10278,1
10279,0
10280,1
10281,0
10282,1
10283,0
10284,1
10285,0
10286,1
10287,0
10288,1
10289,0
10290,1
10291,0
10292,1
10293,0
10294,1
10295,0
10296,1
10297,0
10298,1
10299,0
10300,1
10301,0
10302,1
10303,0
10304,1
10305,0
10306,1
10307,0
10308,1
10309,0
10310,1
10311,0
10312,1
10313,0
10314,1
10315,0
10316,1
10317,0
10318,1
10319,0
10320,1
10321,0
10322,1
10323,0
10324,1
10325,0
10326,1
10327,0
10328,1
10329,0
10330,1
10331,0
10332,1
10333,0
10334,1
10335,0
10336,1
10337,0
10338,1
10339,0
10340,1
10341,0
10342,1
10343,0
10344,1
10345,0
10346,1
10347,0
10348,1
10349,0
10350,1
10351,0
10352,1
10353,0
10354,1
10355,0
10356,1
10357,0
10358,1
10359,0
10360,1
10361,0
10362,1
10363,0
10364,1
10365,0
10366,1
10367,0
10368,1
10369,0
10370,1
10371,0
10372,1
10373,0
10374,1
10375,0
10376,1
10377,0
10378,1
10379,0
10380,1
10381,0
10382,1
10383,0
10384,1
10385,0
10386,1
10387,0
10388,1
10389,0
10390,1
10391,0
10392,1
10393,0
10394,1
10395,0
10396,1
10397,0
10398,1
10399,0
10400,1
10401,0
10402,1
10403,0
10404,1
10405,0
10406,1
10407,0
10408,1
10409,0
10410,1
10411,0
10412,1
10413,0
10414,1
10415,0
10416,1
10417,0
10418,1
10419,0
10420,1
10421,0
10422,1
10423,0
10424,1
10425,0
10426,1
10427,0
10428,1
10429,0
10430,1
10431,0
10432,1
10433,0
10434,1
10435,0
10436,1
10437,0
10438,1
10439,0
10440,1
10441,0
10442,1
10443,0
10444,1
10445,0
10446,1
10447,0
10448,1
10449,0
10450,1
10451,0
10452,1
10453,0
10454,1
10455,0
10456,1
10457,0
10458,1
10459,0
10460,1
10461,0
10462,1
10463,0
10464,1
10465,0
10466,1
10467,0
10468,1
10469,0
10470,1
10471,0
10472,1
10473,0
10474,1
10475,0
10476,1
10477,0
10478,1
10479,0
10480,1
10481,0
10482,1
10483,0
10484,1
10485,0
10486,1
10487,0
10488,1
10489,0
10490,1
10491,0
10492,1
10493,0
10494,1
10495,0
10496,1
10497,0
10498,1
10499,0
10500,1
10501,0
10502,1
10503,0
10504,1
10505,0
10506,1
10507,0
10508,1
10509,0
10510,1
10511,0
10512,1
10513,0
10514,1
10515,0
10516,1
10517,0
10518,1
10519,0
10520,1
10521,0
10522,1
10523,0
10524,1
10525,0
10526,1
10527,0
10528,1
10529,0
10530,1
10531,0
10532,1
10533,0
10534,1
10535,0
10536,1
10537,0
10538,1
10539,0
10540,1
10541,0
10542,1
10543,0
10544,1
10545,0
10546,1
10547,0
10548,1
10549,0
10550,1
10551,0
10552,1
10553,0
10554,1
10555,0
10556,1
10557,0
10558,1
10559,0
10560,1
10561,0
10562,1
10563,0
10564,1
10565,0
10566,1
10567,0
10568,1
10569,0
10570,1
10571,0
10572,1
10573,0
10574,1
10575,0
10576,1
10577,0
10578,1
10579,0
10580,1
10581,0
10582,1
10583,0
10584,1
10585,0
10586,1
10587,0
10588,1
10589,0
10590,1
10591,0
10592,1
10593,0
10594,1
10595,0
10596,1
10597,0
10598,1
10599,0
10600,1
10601,0
10602,1
10603,0
10604,1
10605,0
10606,1
10607,0
10608,1
10609,0
10610,1
10611,0
10612,1
10613,0
10614,1
10615,0
10616,1
10617,0
10618,1
10619,0
10620,1
10621,0
10622,1
10623,0
10624,1
10625,0
10626,1
10627,0
10628,1
10629,0
10630,1
10631,0
10632,1
10633,0
10634,1
10635,0
10636,1
10637,0
10638,1
10639,0
10640,1
10641,0
10642,1
10643,0
10644,1
10645,0
10646,1
10647,0
10648,1
10649,0
10650,1
10651,0
10652,1
10653,0
10654,1
10655,0
10656,1
10657,0
10658,1
10659,0
10660,1
10661,0
10662,1
10663,0
10664,1
10665,0
10666,1
10667,0
10668,1
10669,0
10670,1
10671,0
10672,1
10673,0
10674,1
10675,0
10676,1
10677,0
10678,1
10679,0
10680,1
10681,0
10682,1
10683,0
10684,1
10685,0
10686,1
10687,0
10688,1
10689,0
10690,1
10691,0
10692,1
10693,0
10694,1
10695,0
10696,1
10697,0
10698,1
10699,0
10700,1
10701,0
10702,1
10703,0
10704,1
10705,0
10706,1
10707,0
10708,1
10709,0
10710,1
10711,0
10712,1
10713,0
10714,1
10715,0
10716,1
10717,0
10718,1
10719,0
10720,1
10721,0
10722,1
10723,0
10724,1
10725,0
10726,1
10727,0
10728,1
10729,0
10730,1
10731,0
10732,1
10733,0
10734,1
10735,0
10736,1
10737,0
10738,1
10739,0
10740,1
10741,0
10742,1
10743,0
10744,1
10745,0
10746,1
10747,0
10748,1
10749,0
10750,1
10751,0
10752,1
10753,0
10754,1
10755,0
10756,1
10757,0
10758,1
10759,0
10760,1
10761,0
10762,1
10763,0
10764,1
10765,0
10766,1
10767,0
10768,1
10769,0
10770,1
10771,0
10772,1
10773,0
10774,1
10775,0
10776,1
10777,0
10778,1
10779,0
10780,1
10781,0
10782,1
10783,0
10784,1
10785,0
10786,1
10787,0
10788,1
10789,0
10790,1
10791,0
10792,1
10793,0
10794,1
10795,0
10796,1
10797,0
10798,1
10799,0
10800,1
10801,0
10802,1
10803,0
10804,1
10805,0
10806,1
10807,0
10808,1
10809,0
10810,1
10811,0
10812,1
10813,0
10814,1
10815,0
10816,1
10817,0
10818,1
10819,0
10820,1
10821,0
10822,1
10823,0
10824,1
10825,0
10826,1
10827,0
10828,1
10829,0
10830,1
10831,0
10832,1
10833,0
10834,1
10835,0
10836,1
10837,0
10838,1
10839,0
10840,1
10841,0
10842,1
10843,0
10844,1
10845,0
10846,1
10847,0
10848,1
10849,0
10850,1
10851,0
10852,1
10853,0
10854,1
10855,0
10856,1
10857,0
10858,1
10859,0
10860,1
10861,0
10862,1
10863,0
10864,1
10865,0
10866,1
10867,0
10868,1
10869,0
10870,1
10871,0
10872,1
10873,0
10874,1
10875,0
10876,1
10877,0
10878,1
10879,0
10880,1
10881,0
10882,1
10883,0
10884,1
10885,0
10886,1
10887,0
10888,1
10889,0
10890,1
10891,0
10892,1
10893,0
10894,1
10895,0
10896,1
10897,0
10898,1
10899,0
10900,1
10901,0
10902,1
10903,0
10904,1
10905,0
10906,1
10907,0
10908,1
10909,0
10910,1
10911,0
10912,1
10913,0
10914,1
10915,0
10916,1
10917,0
10918,1
10919,0
10920,1
10921,0
10922,1
10923,0
10924,1
10925,0
10926,1
10927,0
10928,1
10929,0
10930,1
10931,0
10932,1
10933,0
10934,1
10935,0
10936,1
10937,0
10938,1
10939,0
10940,1
10941,0
10942,1
10943,0
10944,1
10945,0
10946,1
10947,0
10948,1
10949,0
10950,1
10951,0
10952,1
10953,0
10954,1
10955,0
10956,1
10957,0
10958,1
10959,0
10960,1
10961,0
10962,1
10963,0
10964,1
10965,0
10966,1
10967,0
10968,1
10969,0
10970,1
10971,0
10972,1
10973,0
10974,1
10975,0
10976,1
10977,0
10978,1
10979,0
10980,1
10981,0
10982,1
10983,0
10984,1
10985,0
10986,1
10987,0
10988,1
10989,0
10990,1
10991,0
10992,1
10993,0
10994,1
10995,0
10996,1
10997,0
10998,1
10999,0
11000,1
11001,0
11002,1
11003,0
11004,1
11005,0
11006,1
11007,0
11008,1
11009,0
11010,1
11011,0
11012,1
11013,0
11014,1
11015,0
11016,1
11017,0
11018,1
11019,0
11020,1
11021,0
11022,1
11023,0
11024,1
11025,0
11026,1
11027,0
11028,1
11029,0
11030,1
11031,0
11032,1
11033,0
11034,1
11035,0
11036,1
11037,0
11038,1
11039,0
11040,1
11041,0
11042,1
11043,0
11044,1
11045,0
11046,1
11047,0
11048,1
11049,0
11050,1
11051,0
11052,1
11053,0
11054,1
11055,0
11056,1
11057,0
11058,1
11059,0
11060,1
11061,0
11062,1
11063,0
11064,1
11065,0
11066,1
11067,0
11068,1
11069,0
11070,1
11071,0
11072,1
11073,0
11074,1
11075,0
11076,1
11077,0
11078,1
11079,0
11080,1
11081,0
11082,1
11083,0
11084,1
11085,0
11086,1
11087,0
11088,1
11089,0
11090,1
11091,0
11092,1
11093,0
11094,1
11095,0
11096,1
11097,0
11098,1
11099,0
11100,1
11101,0
11102,1
11103,0
11104,1
11105,0
11106,1
11107,0
11108,1
11109,0
11110,1
11111,0
11112,1
11113,0
11114,1
11115,0
11116,1
11117,0
11118,1
11119,0
11120,1
11121,0
11122,1
11123,0
11124,1
11125,0
11126,1
11127,0
11128,1
11129,0
11130,1
11131,0
11132,1
11133,0
11134,1
11135,0
11136,1
11137,0
11138,1
11139,0
11140,1
11141,0
11142,1
11143,0
11144,1
11145,0
11146,1
11147,0
11148,1
11149,0
11150,1
11151,0
11152,1
11153,0
11154,1
11155,0
11156,1
11157,0
11158,1
11159,0
11160,1
11161,0
11162,1
11163,0
11164,1
11165,0
11166,1
11167,0
11168,1
11169,0
11170,1
11171,0
11172,1
11173,0
11174,1
11175,0
11176,1
11177,0
11178,1
11179,0
11180,1
11181,0
11182,1
11183,0
11184,1
11185,0
11186,1
11187,0
11188,1
11189,0
11190,1
11191,0
11192,1
11193,0
11194,1
11195,0
11196,1
11197,0
11198,1
11199,0
11200,1
11201,0
11202,1
11203,0
11204,1
11205,0
11206,1
11207,0
11208,1
11209,0
11210,1
11211,0
11212,1
11213,0
11214,1
11215,0
11216,1
11217,0
11218,1
11219,0
11220,1
11221,0
11222,1
11223,0
11224,1
11225,0
11226,1
11227,0
11228,1
11229,0
11230,1
11231,0
11232,1
11233,0
11234,1
11235,0
11236,1
11237,0
11238,1
11239,0
11240,1
11241,0
11242,1
11243,0
11244,1
11245,0
11246,1
11247,0
11248,1
11249,0
11250,1
11251,0
11252,1
11253,0
11254,1
11255,0
11256,1
11257,0
11258,1
11259,0
11260,1
11261,0
11262,1
11263,0
11264,1
11265,0
11266,1
11267,0
11268,1
11269,0
11270,1
11271,0
11272,1
11273,0
11274,1
11275,0
11276,1
11277,0
11278,1
11279,0
11280,1
11281,0
11282,1
11283,0
11284,1
11285,0
11286,1
11287,0
11288,1
11289,0
11290,1
11291,0
11292,1
11293,0
11294,1
11295,0
11296,1
11297,0
11298,1
11299,0
11300,1
11301,0
11302,1
11303,0
11304,1
11305,0
11306,1
11307,0
11308,1
11309,0
11310,1
11311,0
11312,1
11313,0
11314,1
11315,0
11316,1
11317,0
11318,1
11319,0
11320,1
11321,0
11322,1
11323,0
11324,1
11325,0
11326,1
11327,0
11328,1
11329,0
11330,1
11331,0
11332,1
11333,0
11334,1
11335,0
11336,1
11337,0
11338,1
11339,0
11340,1
11341,0
11342,1
11343,0
11344,1
11345,0
11346,1
11347,0
11348,1
11349,0
11350,1
11351,0
11352,1
11353,0
11354,1
11355,0
11356,1
11357,0
11358,1
11359,0
11360,1
11361,0
11362,1
11363,0
11364,1
11365,0
11366,1
11367,0
11368,1
11369,0
11370,1
11371,0
11372,1
11373,0
11374,1
11375,0
11376,1
11377,0
11378,1
11379,0
11380,1
11381,0
11382,1
11383,0
11384,1
11385,0
11386,1
11387,0
11388,1
11389,0
11390,1
11391,0
11392,1
11393,0
11394,1
11395,0
11396,1
11397,0
11398,1
11399,0
11400,1
11401,0
11402,1
11403,0
11404,1
11405,0
11406,1
11407,0
11408,1
11409,0
11410,1
11411,0
11412,1
11413,0
11414,1
11415,0
11416,1
11417,0
11418,1
11419,0
11420,1
11421,0
11422,1
11423,0
11424,1
11425,0
11426,1
11427,0
11428,1
11429,0
11430,1
11431,0
11432,1
11433,0
11434,1
11435,0
11436,1
11437,0
11438,1
11439,0
11440,1
11441,0
11442,1
11443,0
11444,1
11445,0
11446,1
11447,0
11448,1
11449,0
11450,1
11451,0
11452,1
11453,0
11454,1
11455,0
11456,1
11457,0
11458,1
11459,0
11460,1
11461,0
11462,1
11463,0
11464,1
11465,0
11466,1
11467,0
11468,1
11469,0
11470,1
11471,0
11472,1
11473,0
11474,1
11475,0
11476,1
11477,0
11478,1
11479,0
11480,1
11481,0
11482,1
11483,0
11484,1
11485,0
11486,1
11487,0
11488,1
11489,0
11490,1
11491,0
11492,1
11493,0
11494,1
11495,0
11496,1
11497,0
11498,1
11499,0
11500,1
11501,0
11502,1
11503,0
11504,1
11505,0
11506,1
11507,0
11508,1
11509,0
11510,1
11511,0
11512,1
11513,0
11514,1
11515,0
11516,1
11517,0
11518,1
11519,0
11520,1
11521,0
11522,1
11523,0
11524,1
11525,0
11526,1
11527,0
11528,1
11529,0
11530,1
11531,0
11532,1
11533,0
11534,1
11535,0
11536,1
11537,0
11538,1
11539,0
11540,1
11541,0
11542,1
11543,0
11544,1
11545,0
11546,1
11547,0
11548,1
11549,0
11550,1
11551,0
11552,1
11553,0
11554,1
11555,0
11556,1
11557,0
11558,1
11559,0
11560,1
11561,0
11562,1
11563,0
11564,1
11565,0
11566,1
11567,0
11568,1
11569,0
11570,1
11571,0
11572,1
11573,0
