datetime,count
2011-04-23 06:00:00,18.5
2011-04-23 07:00:00,46.3
2011-04-23 08:00:00,27.9
2011-04-23 09:00:00,44.0
2011-04-23 10:00:00,85.3
2011-04-23 11:00:00,61.9
2011-04-23 12:00:00,148.9
2011-04-23 13:00:00,175.6
2011-04-23 14:00:00,257.1
2011-04-23 15:00:00,312.6
2011-04-23 16:00:00,280.1
2011-04-23 17:00:00,483.8
2011-04-23 18:00:00,306.3
2011-04-23 19:00:00,232.1
2011-04-23 20:00:00,182.0
2011-04-23 21:00:00,163.0
2011-04-23 22:00:00,157.66
2011-04-23 23:00:00,77.3
2011-04-24 00:00:00,64.2
2011-04-24 01:00:00,67.1
2011-04-24 02:00:00,38.1
2011-04-24 03:00:00,27.8
2011-04-24 04:00:00,12.1
2011-04-24 05:00:00,14.1
2011-04-24 06:00:00,37.1
2011-04-24 07:00:00,91.7
2011-04-24 08:00:00,157.3
2011-04-24 09:00:00,151.3
2011-04-24 10:00:00,207.0
2011-04-24 11:00:00,212.3
2011-04-24 12:00:00,217.2
2011-04-24 13:00:00,225.8
2011-04-24 14:00:00,295.7
2011-04-24 15:00:00,224.7
2011-04-24 16:00:00,423.3
2011-04-24 17:00:00,386.2
2011-04-24 18:00:00,345.1
2011-04-24 19:00:00,211.8
2011-04-24 20:00:00,141.3
2011-04-24 21:00:00,73.8
2011-04-24 22:00:00,64.6
2011-04-24 23:00:00,89.5
2011-04-25 00:00:00,27.4
2011-04-25 01:00:00,12.1
2011-04-25 02:00:00,7.9
2011-04-25 03:00:00,4.3
2011-04-25 04:00:00,5.4
2011-04-25 05:00:00,14.6
2011-04-25 06:00:00,81.7
2011-04-25 07:00:00,183.8
2011-04-25 08:00:00,382.7
2011-04-25 09:00:00,170.5
2011-04-25 10:00:00,125.6
2011-04-25 11:00:00,160.1
2011-04-25 12:00:00,185.3
2011-04-25 13:00:00,146.9
2011-04-25 14:00:00,153.4
2011-04-25 15:00:00,153.8
2011-04-25 16:00:00,219.5
2011-04-25 17:00:00,429.8
2011-04-25 18:00:00,383.8
2011-04-25 19:00:00,332.2
2011-04-25 20:00:00,207.2
2011-04-25 21:00:00,173.6
2011-04-25 22:00:00,125.0
2011-04-25 23:00:00,78.3
2011-04-26 00:00:00,35.0
2011-04-26 01:00:00,17.7
2011-04-26 02:00:00,4.0
2011-04-26 03:00:00,12.2
2011-04-26 04:00:00,5.7
2011-04-26 05:00:00,21.1
2011-04-26 06:00:00,95.6
2011-04-26 07:00:00,271.4
2011-04-26 08:00:00,401.7
2011-04-26 09:00:00,169.3
2011-04-26 10:00:00,127.0
2011-04-26 11:00:00,121.2
2011-04-26 12:00:00,129.4
2011-04-26 13:00:00,138.4
2011-04-26 14:00:00,140.1
2011-04-26 15:00:00,135.0
2011-04-26 16:00:00,219.6
2011-04-26 17:00:00,428.1
2011-04-26 18:00:00,376.6
2011-04-26 19:00:00,352.1
2011-04-26 20:00:00,222.3
2011-04-26 21:00:00,170.5
2011-04-26 22:00:00,130.4
2011-04-26 23:00:00,87.8
2011-04-27 00:00:00,34.8
2011-04-27 01:00:00,16.9
2011-04-27 02:00:00,7.9
2011-04-27 03:00:00,4.6
2011-04-27 04:00:00,6.1
2011-04-27 05:00:00,16.1
2011-04-27 06:00:00,89.6
2011-04-27 07:00:00,261.8
2011-04-27 08:00:00,378.7
2011-04-27 09:00:00,155.4
2011-04-27 10:00:00,91.4
2011-04-27 11:00:00,136.4
2011-04-27 12:00:00,149.2
2011-04-27 13:00:00,141.4
2011-04-27 14:00:00,156.3
2011-04-27 15:00:00,132.0
2011-04-27 16:00:00,277.7
2011-04-27 17:00:00,264.3
2011-04-27 18:00:00,212.8
2011-04-27 19:00:00,325.8
2011-04-27 20:00:00,198.8
2011-04-27 21:00:00,168.2
2011-04-27 22:00:00,122.4
2011-04-27 23:00:00,93.9
2011-04-28 00:00:00,37.0
2011-04-28 01:00:00,13.2
2011-04-28 02:00:00,5.3
2011-04-28 03:00:00,4.4
2011-04-28 04:00:00,5.5
2011-04-28 05:00:00,20.1
2011-04-28 06:00:00,112.7
2011-04-28 07:00:00,263.8
2011-04-28 08:00:00,406.7
2011-04-28 09:00:00,156.8
2011-04-28 10:00:00,102.7
2011-04-28 11:00:00,97.6
2011-04-28 12:00:00,152.2
2011-04-28 13:00:00,113.8
2011-04-28 14:00:00,138.3
2011-04-28 15:00:00,142.7
2011-04-28 16:00:00,254.1
2011-04-28 17:00:00,422.4
2011-04-28 18:00:00,375.9
2011-04-28 19:00:00,320.2
2011-04-28 20:00:00,184.8
2011-04-28 21:00:00,162.6
2011-04-28 22:00:00,124.6
2011-04-28 23:00:00,101.1
2011-04-29 00:00:00,45.0
2011-04-29 01:00:00,60.5
2011-04-29 02:00:00,13.6
2011-04-29 03:00:00,7.8
2011-04-29 04:00:00,59.2
2011-04-29 05:00:00,73.0
2011-04-29 06:00:00,103.3
2011-04-29 07:00:00,232.7
2011-04-29 08:00:00,361.7
2011-04-29 09:00:00,162.8
2011-04-29 10:00:00,121.5
2011-04-29 11:00:00,148.8
2011-04-29 12:00:00,149.3
2011-04-29 13:00:00,153.3
2011-04-29 14:00:00,143.5
2011-04-29 15:00:00,156.0
2011-04-29 16:00:00,183.5
2011-04-29 17:00:00,335.0
2011-04-29 18:00:00,371.8
2011-04-29 19:00:00,200.3
2011-04-29 20:00:00,139.0
2011-04-29 21:00:00,117.6
2011-04-29 22:00:00,78.8
2011-04-29 23:00:00,57.4
2011-04-30 00:00:00,64.0
2011-04-30 01:00:00,50.5
2011-04-30 02:00:00,38.9
2011-04-30 03:00:00,32.9
2011-04-30 04:00:00,58.3
2011-04-30 05:00:00,62.3
2011-04-30 06:00:00,26.3
2011-04-30 07:00:00,29.2
2011-04-30 08:00:00,40.3
2011-04-30 09:00:00,161.5
2011-04-30 10:00:00,263.7
2011-04-30 11:00:00,254.6
2011-04-30 12:00:00,253.5
2011-04-30 13:00:00,277.6
2011-04-30 14:00:00,253.8
2011-04-30 15:00:00,250.0
2011-04-30 16:00:00,316.4
2011-04-30 17:00:00,361.8
2011-04-30 18:00:00,330.7
2011-04-30 19:00:00,222.2
2011-04-30 20:00:00,161.6
2011-04-30 21:00:00,133.1
2011-04-30 22:00:00,141.2
2011-04-30 23:00:00,64.7
2011-05-20 00:00:00,42.8
2011-05-20 01:00:00,13.2
2011-05-20 02:00:00,9.6
2011-05-20 03:00:00,6.5
2011-05-20 04:00:00,5.0
2011-05-20 05:00:00,22.7
2011-05-20 06:00:00,77.6
2011-05-20 07:00:00,285.1
2011-05-20 08:00:00,460.0
2011-05-20 09:00:00,200.7
2011-05-20 10:00:00,124.6
2011-05-20 11:00:00,156.6
2011-05-20 12:00:00,200.7
2011-05-20 13:00:00,203.6
2011-05-20 14:00:00,177.7
2011-05-20 15:00:00,195.6
2011-05-20 16:00:00,295.1
2011-05-20 17:00:00,461.7
2011-05-20 18:00:00,504.8
2011-05-20 19:00:00,394.7
2011-05-20 20:00:00,257.6
2011-05-20 21:00:00,201.7
2011-05-20 22:00:00,133.3
2011-05-20 23:00:00,93.1
2011-05-21 00:00:00,97.7
2011-05-21 01:00:00,69.1
2011-05-21 02:00:00,82.3
2011-05-21 03:00:00,32.6
2011-05-21 04:00:00,6.7
2011-05-21 05:00:00,9.9
2011-05-21 06:00:00,62.1
2011-05-21 07:00:00,133.1
2011-05-21 08:00:00,130.9
2011-05-21 09:00:00,155.2
2011-05-21 10:00:00,167.7
2011-05-21 11:00:00,331.8
2011-05-21 12:00:00,373.2
2011-05-21 13:00:00,399.1
2011-05-21 14:00:00,402.4
2011-05-21 15:00:00,424.4
2011-05-21 16:00:00,409.4
2011-05-21 17:00:00,385.0
2011-05-21 18:00:00,310.3
2011-05-21 19:00:00,337.6
2011-05-21 20:00:00,143.9
2011-05-21 21:00:00,124.0
2011-05-21 22:00:00,151.3
2011-05-21 23:00:00,116.7
2011-05-22 00:00:00,104.9
2011-05-22 01:00:00,77.3
2011-05-22 02:00:00,67.4
2011-05-22 03:00:00,31.7
2011-05-22 04:00:00,13.3
2011-05-22 05:00:00,11.7
2011-05-22 06:00:00,37.5
2011-05-22 07:00:00,115.5
2011-05-22 08:00:00,103.6
2011-05-22 09:00:00,264.5
2011-05-22 10:00:00,187.4
2011-05-22 11:00:00,386.6
2011-05-22 12:00:00,367.8
2011-05-22 13:00:00,270.8
2011-05-22 14:00:00,316.6
2011-05-22 15:00:00,215.3
2011-05-22 16:00:00,174.8
2011-05-22 17:00:00,399.2
2011-05-22 18:00:00,349.6
2011-05-22 19:00:00,252.2
2011-05-22 20:00:00,144.3
2011-05-22 21:00:00,270.0
2011-05-22 22:00:00,144.2
2011-05-22 23:00:00,108.4
2011-05-23 00:00:00,27.3
2011-05-23 01:00:00,13.7
2011-05-23 02:00:00,5.2
2011-05-23 03:00:00,4.7
2011-05-23 04:00:00,7.1
2011-05-23 05:00:00,18.4
2011-05-23 06:00:00,75.5
2011-05-23 07:00:00,264.4
2011-05-23 08:00:00,424.9
2011-05-23 09:00:00,190.9
2011-05-23 10:00:00,176.7
2011-05-23 11:00:00,166.7
2011-05-23 12:00:00,170.6
2011-05-23 13:00:00,170.1
2011-05-23 14:00:00,174.6
2011-05-23 15:00:00,164.4
2011-05-23 16:00:00,283.5
2011-05-23 17:00:00,383.1
2011-05-23 18:00:00,526.4
2011-05-23 19:00:00,385.9
2011-05-23 20:00:00,239.0
2011-05-23 21:00:00,176.9
2011-05-23 22:00:00,166.5
2011-05-23 23:00:00,96.7
2011-05-24 00:00:00,23.3
2011-05-24 01:00:00,14.6
2011-05-24 02:00:00,6.5
2011-05-24 03:00:00,4.9
2011-05-24 04:00:00,7.1
2011-05-24 05:00:00,17.1
2011-05-24 06:00:00,84.1
2011-05-24 07:00:00,249.7
2011-05-24 08:00:00,375.2
2011-05-24 09:00:00,214.5
2011-05-24 10:00:00,125.3
2011-05-24 11:00:00,133.9
2011-05-24 12:00:00,196.5
2011-05-24 13:00:00,188.0
2011-05-24 14:00:00,180.3
2011-05-24 15:00:00,174.0
2011-05-24 16:00:00,287.6
2011-05-24 17:00:00,456.8
2011-05-24 18:00:00,529.4
2011-05-24 19:00:00,368.0
2011-05-24 20:00:00,270.3
2011-05-24 21:00:00,205.7
2011-05-24 22:00:00,117.0
2011-05-24 23:00:00,126.9
2011-05-25 00:00:00,31.0
2011-05-25 01:00:00,17.2
2011-05-25 02:00:00,6.5
2011-05-25 03:00:00,5.7
2011-05-25 04:00:00,8.55
2011-05-25 05:00:00,23.1
2011-05-25 06:00:00,82.8
2011-05-25 07:00:00,311.9
2011-05-25 08:00:00,390.3
2011-05-25 09:00:00,217.5
2011-05-25 10:00:00,153.1
2011-05-25 11:00:00,140.3
2011-05-25 12:00:00,198.1
2011-05-25 13:00:00,193.1
2011-05-25 14:00:00,171.3
2011-05-25 15:00:00,192.5
2011-05-25 16:00:00,281.3
2011-05-25 17:00:00,566.1
2011-05-25 18:00:00,484.0
2011-05-25 19:00:00,388.4
2011-05-25 20:00:00,307.1
2011-05-25 21:00:00,217.6
2011-05-25 22:00:00,127.4
2011-05-25 23:00:00,103.5
2011-05-26 00:00:00,47.3
2011-05-26 01:00:00,22.8
2011-05-26 02:00:00,10.7
2011-05-26 03:00:00,5.75
2011-05-26 04:00:00,7.25
2011-05-26 05:00:00,20.9
2011-05-26 06:00:00,72.7
2011-05-26 07:00:00,269.7
2011-05-26 08:00:00,445.0
2011-05-26 09:00:00,185.9
2011-05-26 10:00:00,170.6
2011-05-26 11:00:00,140.5
2011-05-26 12:00:00,182.8
2011-05-26 13:00:00,175.4
2011-05-26 14:00:00,169.9
2011-05-26 15:00:00,176.1
2011-05-26 16:00:00,273.1
2011-05-26 17:00:00,534.8
2011-05-26 18:00:00,488.7
2011-05-26 19:00:00,352.7
2011-05-26 20:00:00,295.9
2011-05-26 21:00:00,209.0
2011-05-26 22:00:00,160.2
2011-05-26 23:00:00,102.6
2011-05-27 00:00:00,43.0
2011-05-27 01:00:00,12.2
2011-05-27 02:00:00,12.0
2011-05-27 03:00:00,6.0
2011-05-27 04:00:00,5.1
2011-05-27 05:00:00,27.4
2011-05-27 06:00:00,109.4
2011-05-27 07:00:00,312.9
2011-05-27 08:00:00,422.8
2011-05-27 09:00:00,214.3
2011-05-27 10:00:00,124.9
2011-05-27 11:00:00,138.8
2011-05-27 12:00:00,169.6
2011-05-27 13:00:00,188.5
2011-05-27 14:00:00,179.4
2011-05-27 15:00:00,185.3
2011-05-27 16:00:00,284.7
2011-05-27 17:00:00,553.9
2011-05-27 18:00:00,423.9
2011-05-27 19:00:00,301.2
2011-05-27 20:00:00,236.4
2011-05-27 21:00:00,199.8
2011-05-27 22:00:00,154.9
2011-05-27 23:00:00,103.2
2011-05-28 00:00:00,110.4
2011-05-28 01:00:00,86.6
2011-05-28 02:00:00,59.8
2011-05-28 03:00:00,28.7
2011-05-28 04:00:00,8.3
2011-05-28 05:00:00,12.9
2011-05-28 06:00:00,28.8
2011-05-28 07:00:00,70.6
2011-05-28 08:00:00,89.3
2011-05-28 09:00:00,263.9
2011-05-28 10:00:00,263.7
2011-05-28 11:00:00,341.6
2011-05-28 12:00:00,260.5
2011-05-28 13:00:00,197.0
2011-05-28 14:00:00,307.0
2011-05-28 15:00:00,463.5
2011-05-28 16:00:00,409.6
2011-05-28 17:00:00,411.2
2011-05-28 18:00:00,340.0
2011-05-28 19:00:00,278.3
2011-05-28 20:00:00,181.8
2011-05-28 21:00:00,288.0
2011-05-28 22:00:00,205.09333333333333
2011-05-28 23:00:00,109.4
2011-05-29 00:00:00,120.0
2011-05-29 01:00:00,87.3
2011-05-29 02:00:00,52.8
2011-05-29 03:00:00,27.0
2011-05-29 04:00:00,7.7
2011-05-29 05:00:00,16.5
2011-05-29 06:00:00,15.4
2011-05-29 07:00:00,60.1
2011-05-29 08:00:00,75.5
2011-05-29 09:00:00,139.5
2011-05-29 10:00:00,213.8
2011-05-29 11:00:00,202.0
2011-05-29 12:00:00,335.7
2011-05-29 13:00:00,367.4
2011-05-29 14:00:00,362.9
2011-05-29 15:00:00,363.3
2011-05-29 16:00:00,349.5
2011-05-29 17:00:00,447.4
2011-05-29 18:00:00,298.2
2011-05-29 19:00:00,312.9
2011-05-29 20:00:00,293.3
2011-05-29 21:00:00,154.6
2011-05-29 22:00:00,142.1
2011-05-29 23:00:00,111.6
2011-05-30 00:00:00,106.3
2011-05-30 01:00:00,92.1
2011-05-30 02:00:00,54.0
2011-05-30 03:00:00,28.0
2011-05-30 04:00:00,10.6
2011-05-30 05:00:00,8.5
2011-05-30 06:00:00,7.2
2011-05-30 07:00:00,80.1
2011-05-30 08:00:00,76.2
2011-05-30 09:00:00,243.6
2011-05-30 10:00:00,285.8
2011-05-30 11:00:00,377.0
2011-05-30 12:00:00,385.8
2011-05-30 13:00:00,391.2
2011-05-30 14:00:00,408.9
2011-05-30 15:00:00,365.9
2011-05-30 16:00:00,374.0
2011-05-30 17:00:00,374.0
2011-05-30 18:00:00,385.8
2011-05-30 19:00:00,252.6
2011-05-30 20:00:00,292.8
2011-05-30 21:00:00,315.6
2011-05-30 22:00:00,194.3
2011-05-30 23:00:00,88.5
2011-05-31 00:00:00,36.8
2011-05-31 01:00:00,17.8
2011-05-31 02:00:00,8.6
2011-05-31 03:00:00,3.4
2011-05-31 04:00:00,5.75
2011-05-31 05:00:00,22.8
2011-05-31 06:00:00,113.0
2011-05-31 07:00:00,276.1
2011-05-31 08:00:00,447.4
2011-05-31 09:00:00,175.8
2011-05-31 10:00:00,138.5
2011-05-31 11:00:00,164.8
2011-05-31 12:00:00,175.1
2011-05-31 13:00:00,144.8
2011-05-31 14:00:00,133.1
2011-05-31 15:00:00,141.4
2011-05-31 16:00:00,249.2
2011-05-31 17:00:00,534.2
2011-05-31 18:00:00,519.9
2011-05-31 19:00:00,346.5
2011-05-31 20:00:00,285.3
2011-05-31 21:00:00,204.3
2011-05-31 22:00:00,153.7
2011-05-31 23:00:00,101.2
2011-06-20 00:00:00,28.8
2011-06-20 01:00:00,14.2
2011-06-20 02:00:00,6.2
2011-06-20 03:00:00,2.5
2011-06-20 04:00:00,3.7
2011-06-20 05:00:00,23.4
2011-06-20 06:00:00,93.4
2011-06-20 07:00:00,204.3
2011-06-20 08:00:00,349.1
2011-06-20 09:00:00,182.9
2011-06-20 10:00:00,136.7
2011-06-20 11:00:00,172.3
2011-06-20 12:00:00,207.1
2011-06-20 13:00:00,218.0
2011-06-20 14:00:00,207.6
2011-06-20 15:00:00,199.4
2011-06-20 16:00:00,328.3
2011-06-20 17:00:00,501.3
2011-06-20 18:00:00,533.6
2011-06-20 19:00:00,384.2
2011-06-20 20:00:00,273.9
2011-06-20 21:00:00,225.9
2011-06-20 22:00:00,148.3
2011-06-20 23:00:00,121.0
2011-06-21 00:00:00,29.8
2011-06-21 01:00:00,18.9
2011-06-21 02:00:00,6.2
2011-06-21 03:00:00,4.8
2011-06-21 04:00:00,6.2
2011-06-21 05:00:00,20.7
2011-06-21 06:00:00,118.5
2011-06-21 07:00:00,235.9
2011-06-21 08:00:00,426.5
2011-06-21 09:00:00,170.2
2011-06-21 10:00:00,134.5
2011-06-21 11:00:00,159.7
2011-06-21 12:00:00,206.4
2011-06-21 13:00:00,200.6
2011-06-21 14:00:00,185.4
2011-06-21 15:00:00,199.9
2011-06-21 16:00:00,306.8
2011-06-21 17:00:00,565.2
2011-06-21 18:00:00,540.6
2011-06-21 19:00:00,355.1
2011-06-21 20:00:00,253.7
2011-06-21 21:00:00,235.5
2011-06-21 22:00:00,173.9
2011-06-21 23:00:00,109.5
2011-06-22 00:00:00,29.6
2011-06-22 01:00:00,14.7
2011-06-22 02:00:00,8.120000000000001
2011-06-22 03:00:00,4.0
2011-06-22 04:00:00,5.65
2011-06-22 05:00:00,27.3
2011-06-22 06:00:00,105.9
2011-06-22 07:00:00,304.2
2011-06-22 08:00:00,438.6
2011-06-22 09:00:00,189.0
2011-06-22 10:00:00,145.9
2011-06-22 11:00:00,203.2
2011-06-22 12:00:00,165.0
2011-06-22 13:00:00,161.3
2011-06-22 14:00:00,165.8
2011-06-22 15:00:00,167.8
2011-06-22 16:00:00,299.3
2011-06-22 17:00:00,474.0
2011-06-22 18:00:00,460.8
2011-06-22 19:00:00,394.1
2011-06-22 20:00:00,263.1
2011-06-22 21:00:00,217.8
2011-06-22 22:00:00,160.0
2011-06-22 23:00:00,99.9
2011-06-23 00:00:00,38.9
2011-06-23 01:00:00,20.0
2011-06-23 02:00:00,10.0
2011-06-23 03:00:00,4.1
2011-06-23 04:00:00,5.4
2011-06-23 05:00:00,25.9
2011-06-23 06:00:00,121.3
2011-06-23 07:00:00,311.6
2011-06-23 08:00:00,401.8
2011-06-23 09:00:00,228.6
2011-06-23 10:00:00,127.5
2011-06-23 11:00:00,143.7
2011-06-23 12:00:00,195.5
2011-06-23 13:00:00,203.9
2011-06-23 14:00:00,182.0
2011-06-23 15:00:00,185.4
2011-06-23 16:00:00,282.9
2011-06-23 17:00:00,498.4
2011-06-23 18:00:00,535.8
2011-06-23 19:00:00,349.8
2011-06-23 20:00:00,276.3
2011-06-23 21:00:00,235.5
2011-06-23 22:00:00,159.0
2011-06-23 23:00:00,120.5
2011-06-24 00:00:00,33.0
2011-06-24 01:00:00,15.4
2011-06-24 02:00:00,5.6
2011-06-24 03:00:00,4.6
2011-06-24 04:00:00,4.95
2011-06-24 05:00:00,28.6
2011-06-24 06:00:00,107.4
2011-06-24 07:00:00,264.3
2011-06-24 08:00:00,424.8
2011-06-24 09:00:00,215.9
2011-06-24 10:00:00,112.9
2011-06-24 11:00:00,151.4
2011-06-24 12:00:00,184.4
2011-06-24 13:00:00,181.7
2011-06-24 14:00:00,184.0
2011-06-24 15:00:00,187.8
2011-06-24 16:00:00,278.7
2011-06-24 17:00:00,583.1
2011-06-24 18:00:00,542.5
2011-06-24 19:00:00,408.0
2011-06-24 20:00:00,301.6
2011-06-24 21:00:00,229.0
2011-06-24 22:00:00,165.9
2011-06-24 23:00:00,126.8
2011-06-25 00:00:00,228.7
2011-06-25 01:00:00,237.1
2011-06-25 02:00:00,266.2
2011-06-25 03:00:00,123.7
2011-06-25 04:00:00,104.8
2011-06-25 05:00:00,54.6
2011-06-25 06:00:00,139.0
2011-06-25 07:00:00,149.3
2011-06-25 08:00:00,270.7
2011-06-25 09:00:00,322.3
2011-06-25 10:00:00,321.2
2011-06-25 11:00:00,377.5
2011-06-25 12:00:00,428.9
2011-06-25 13:00:00,455.2
2011-06-25 14:00:00,420.2
2011-06-25 15:00:00,381.7
2011-06-25 16:00:00,439.4
2011-06-25 17:00:00,370.725
2011-06-25 18:00:00,375.3
2011-06-25 19:00:00,344.1
2011-06-25 20:00:00,262.3
2011-06-25 21:00:00,216.7
2011-06-25 22:00:00,284.4
2011-06-25 23:00:00,291.3
2011-06-26 00:00:00,172.8
2011-06-26 01:00:00,163.8
2011-06-26 02:00:00,135.8
2011-06-26 03:00:00,94.6
2011-06-26 04:00:00,76.9
2011-06-26 05:00:00,69.2
2011-06-26 06:00:00,84.6
2011-06-26 07:00:00,70.0
2011-06-26 08:00:00,111.8
2011-06-26 09:00:00,189.7
2011-06-26 10:00:00,326.8
2011-06-26 11:00:00,388.3
2011-06-26 12:00:00,425.7
2011-06-26 13:00:00,385.6
2011-06-26 14:00:00,413.7
2011-06-26 15:00:00,384.3
2011-06-26 16:00:00,426.7
2011-06-26 17:00:00,379.9
2011-06-26 18:00:00,360.5
2011-06-26 19:00:00,306.6
2011-06-26 20:00:00,265.4
2011-06-26 21:00:00,252.1
2011-06-26 22:00:00,316.1
2011-06-26 23:00:00,218.8
2011-06-27 00:00:00,48.1
2011-06-27 01:00:00,13.0
2011-06-27 02:00:00,13.1
2011-06-27 03:00:00,4.6
2011-06-27 04:00:00,5.3
2011-06-27 05:00:00,20.8
2011-06-27 06:00:00,122.3
2011-06-27 07:00:00,301.4
2011-06-27 08:00:00,424.4
2011-06-27 09:00:00,201.8
2011-06-27 10:00:00,133.9
2011-06-27 11:00:00,177.6
2011-06-27 12:00:00,211.4
2011-06-27 13:00:00,179.6
2011-06-27 14:00:00,194.5
2011-06-27 15:00:00,192.5
2011-06-27 16:00:00,323.1
2011-06-27 17:00:00,593.8
2011-06-27 18:00:00,569.4
2011-06-27 19:00:00,396.4
2011-06-27 20:00:00,304.2
2011-06-27 21:00:00,228.4
2011-06-27 22:00:00,132.4
2011-06-27 23:00:00,107.7
2011-06-28 00:00:00,27.1
2011-06-28 01:00:00,21.3
2011-06-28 02:00:00,14.8
2011-06-28 03:00:00,4.8
2011-06-28 04:00:00,5.6
2011-06-28 05:00:00,25.6
2011-06-28 06:00:00,107.4
2011-06-28 07:00:00,242.9
2011-06-28 08:00:00,433.9
2011-06-28 09:00:00,214.2
2011-06-28 10:00:00,113.0
2011-06-28 11:00:00,146.9
2011-06-28 12:00:00,163.4
2011-06-28 13:00:00,176.9
2011-06-28 14:00:00,147.1
2011-06-28 15:00:00,168.4
2011-06-28 16:00:00,238.0
2011-06-28 17:00:00,458.8
2011-06-28 18:00:00,330.2
2011-06-28 19:00:00,299.6
2011-06-28 20:00:00,278.0
2011-06-28 21:00:00,217.4
2011-06-28 22:00:00,139.2
2011-06-28 23:00:00,107.0
2011-06-29 00:00:00,33.8
2011-06-29 01:00:00,16.4
2011-06-29 02:00:00,7.2
2011-06-29 03:00:00,5.1
2011-06-29 04:00:00,4.8
2011-06-29 05:00:00,27.7
2011-06-29 06:00:00,111.4
2011-06-29 07:00:00,303.1
2011-06-29 08:00:00,467.0
2011-06-29 09:00:00,204.7
2011-06-29 10:00:00,119.0
2011-06-29 11:00:00,151.3
2011-06-29 12:00:00,189.6
2011-06-29 13:00:00,193.0
2011-06-29 14:00:00,175.3
2011-06-29 15:00:00,210.0
2011-06-29 16:00:00,297.8
2011-06-29 17:00:00,535.3
2011-06-29 18:00:00,538.0
2011-06-29 19:00:00,382.1
2011-06-29 20:00:00,299.5
2011-06-29 21:00:00,224.6
2011-06-29 22:00:00,151.8
2011-06-29 23:00:00,119.3
2011-06-30 00:00:00,51.6
2011-06-30 01:00:00,17.7
2011-06-30 02:00:00,12.3
2011-06-30 03:00:00,6.6
2011-06-30 04:00:00,5.0
2011-06-30 05:00:00,26.2
2011-06-30 06:00:00,107.7
2011-06-30 07:00:00,311.6
2011-06-30 08:00:00,476.9
2011-06-30 09:00:00,212.6
2011-06-30 10:00:00,121.4
2011-06-30 11:00:00,129.5
2011-06-30 12:00:00,182.2
2011-06-30 13:00:00,185.2
2011-06-30 14:00:00,178.3
2011-06-30 15:00:00,232.6
2011-06-30 16:00:00,308.3
2011-06-30 17:00:00,571.2
2011-06-30 18:00:00,550.6
2011-06-30 19:00:00,395.4
2011-06-30 20:00:00,300.4
2011-06-30 21:00:00,207.7
2011-06-30 22:00:00,164.3
2011-06-30 23:00:00,130.8
2011-07-20 00:00:00,25.8
2011-07-20 01:00:00,19.3
2011-07-20 02:00:00,6.8
2011-07-20 03:00:00,6.15
2011-07-20 04:00:00,6.0
2011-07-20 05:00:00,28.3
2011-07-20 06:00:00,120.5
2011-07-20 07:00:00,279.3
2011-07-20 08:00:00,430.5
2011-07-20 09:00:00,217.3
2011-07-20 10:00:00,144.8
2011-07-20 11:00:00,133.4
2011-07-20 12:00:00,175.0
2011-07-20 13:00:00,156.4
2011-07-20 14:00:00,144.9
2011-07-20 15:00:00,161.2
2011-07-20 16:00:00,276.9
2011-07-20 17:00:00,537.9
2011-07-20 18:00:00,495.4
2011-07-20 19:00:00,368.6
2011-07-20 20:00:00,262.6
2011-07-20 21:00:00,214.1
2011-07-20 22:00:00,147.0
2011-07-20 23:00:00,121.1
2011-07-21 00:00:00,53.0
2011-07-21 01:00:00,25.2
2011-07-21 02:00:00,41.9
2011-07-21 03:00:00,41.3
2011-07-21 04:00:00,6.0
2011-07-21 05:00:00,22.9
2011-07-21 06:00:00,120.3
2011-07-21 07:00:00,274.8
2011-07-21 08:00:00,445.2
2011-07-21 09:00:00,199.8
2011-07-21 10:00:00,130.5
2011-07-21 11:00:00,141.8
2011-07-21 12:00:00,155.0
2011-07-21 13:00:00,152.1
2011-07-21 14:00:00,141.0
2011-07-21 15:00:00,144.5
2011-07-21 16:00:00,225.6
2011-07-21 17:00:00,455.3
2011-07-21 18:00:00,451.6
2011-07-21 19:00:00,370.9
2011-07-21 20:00:00,234.0
2011-07-21 21:00:00,217.4
2011-07-21 22:00:00,140.6
2011-07-21 23:00:00,119.5
2011-07-22 00:00:00,54.56666666666666
2011-07-22 01:00:00,20.9
2011-07-22 02:00:00,27.9
2011-07-22 03:00:00,27.5
2011-07-22 04:00:00,28.8
2011-07-22 05:00:00,56.6
2011-07-22 06:00:00,114.9
2011-07-22 07:00:00,286.6
2011-07-22 08:00:00,429.6
2011-07-22 09:00:00,163.5
2011-07-22 10:00:00,110.1
2011-07-22 11:00:00,148.4
2011-07-22 12:00:00,130.9
2011-07-22 13:00:00,127.5
2011-07-22 14:00:00,130.0
2011-07-22 15:00:00,129.8
2011-07-22 16:00:00,259.3
2011-07-22 17:00:00,427.3
2011-07-22 18:00:00,504.5
2011-07-22 19:00:00,394.1
2011-07-22 20:00:00,297.0
2011-07-22 21:00:00,200.0
2011-07-22 22:00:00,173.3
2011-07-22 23:00:00,100.8
2011-07-23 00:00:00,347.5
2011-07-23 01:00:00,353.2
2011-07-23 02:00:00,321.3
2011-07-23 03:00:00,273.0
2011-07-23 04:00:00,267.2
2011-07-23 05:00:00,304.7
2011-07-23 06:00:00,375.9
2011-07-23 07:00:00,348.0
2011-07-23 08:00:00,334.3
2011-07-23 09:00:00,298.1
2011-07-23 10:00:00,284.6
2011-07-23 11:00:00,330.3
