Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude
Starbucks,35008-28367,新天地店,Joint Venture,"卢湾区, 新天地, 淮海西路280号101室",上海市,31,CN,200023,021-63200137,GMT+08:00 Asia/Beijing,121.47,31.22
Starbucks,27076-246484,淮海花园店,Joint Venture,"长宁区, 年家浜路238号1楼101单元",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.43,31.2
Starbucks,49093-267104,周浦绿地缤纷广场店,Joint Venture,"上海市浦东新区, 中山北路3300号L1059-L1060室",上海市,31,CN,201318,,GMT+08:00 Asia/Beijing,121.58,31.12
Starbucks,48580-264006,月星环球港1F店,Joint Venture,"上海市普陀区, 普陀区, 国和路701号5105室",上海市,31,CN,200062,,GMT+08:00 Asia/Beijing,121.41,31.23
Starbucks,24827-238907,中原城市广场店,Joint Venture,"杨浦区, 中原城市广场, 南京西路1601号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.52,31.32
Starbucks,7198-135969,越洋广场店,Joint Venture,"静安区, 越洋广场商场B210室, 海西路676号1层01室",上海市,31,CN,200040,021-32565610,GMT+08:00 Asia/Beijing,121.45,31.22
Starbucks,17451-182007,新淮海坊店,Joint Venture,"长宁区, 新淮海坊, 春申路3333号1楼149室",上海市,31,CN,200030,021-32090190,GMT+08:00 Asia/Beijing,121.42,31.2
Starbucks,49831-271446,宝燕商城店,Joint Venture,"上海市闵行区, 中山东二路531号B11室",上海市,31,CN,201199,,GMT+08:00 Asia/Beijing,121.4,31.1
Starbucks,27664-248309,十六铺店,Joint Venture,"黄浦区, 卓耀路58弄127号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.5,31.23
Starbucks,24378-237270,佛罗伦萨小镇店,Joint Venture,"浦东新区, 第2层206、207室, 杨树浦路2688号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.77,31.2
Starbucks,17856-186725,时尚中心店,Joint Venture,"杨浦区, 时尚中心, 长寿路175号，179号L110单元",上海市,31,CN,200080,021-55895099,GMT+08:00 Asia/Beijing,121.56,31.27
Starbucks,25167-239545,巴黎春天长寿路店,Joint Venture,"普陀区, 长寿路巴黎春天, 西藏中路579－581号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.44,31.24
Starbucks,31457-100363,新金桥店,Joint Venture,"黄浦区, 新金桥, 漕宝路3299弄15号一层",上海市,31,CN,200003,021-63597512,GMT+08:00 Asia/Beijing,121.47,31.24
Starbucks,47707-259328,七宝宝龙城店,Joint Venture,"上海市闵行区, S1-1F-017单元和二层S1-2F-015单元, 城东路384号1楼MSGC2单元",上海市,31,CN,201102,,GMT+08:00 Asia/Beijing,121.35,31.16
Starbucks,24383-237269,惠南世纪联华店,Joint Venture,"浦东新区, 惠南世纪联华, 九峰路118号1层101室02单元",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.76,31.05
Starbucks,49770-271245,松江平高广场店,Joint Venture,上海市松江区,上海市,31,CN,201600,,GMT+08:00 Asia/Beijing,121.23,31.02
Starbucks,27363-247167,朵云轩店,Joint Venture,"徐汇区天钥桥路1188号, 大连路688号宝地广场",上海市,31,CN,200232,,GMT+08:00 Asia/Beijing,121.45,31.17
Starbucks,18454-187328,宝地广场店,Joint Venture,"杨浦区, A幢102单元  , 长乐路989号",上海市,31,CN,200080,,GMT+08:00 Asia/Beijing,121.51,31.26
Starbucks,3493-153167,世纪商贸店,Joint Venture,"徐汇区, 世纪商贸",上海市,31,CN,200001,021-34612202,GMT+08:00 Asia/Beijing,121.45,31.22
Starbucks,27423-247525,陆家嘴国际华城店,Joint Venture,"浦东新区张杨路1553号, 天山西路567号神州智慧天地裙房1层R106号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.54,31.23
Starbucks,27895-248892,神州智慧天地店,Joint Venture,"长宁区, 神州智慧天地, 南京西路762号1楼D座",上海市,31,CN,200335,,GMT+08:00 Asia/Beijing,121.36,31.22
Starbucks,19068-198327,汇银大厦店,Joint Venture,"静安区, 汇银大厦, 真华路928号一层101室",上海市,31,CN,200041,021-52600016,GMT+08:00 Asia/Beijing,121.46,31.23
Starbucks,19328-199225,真华路店,Joint Venture,"宝山区, 巴黎春天, 虞姬墩路505号",上海市,31,CN,200940,021-66057296,GMT+08:00 Asia/Beijing,121.41,31.27
Starbucks,21718-214564,江桥老街店,Joint Venture,"嘉定区, 4幢101、102、109铺位, 虹桥路1号168铺位",上海市,31,CN,201803,021-59532571,GMT+08:00 Asia/Beijing,121.34,31.26
Starbucks,35047-96505,港汇广场店,Joint Venture,"徐汇区, 港汇广场, 宜山路455号1楼183.185室",上海市,31,CN,200030,021-64480045,GMT+08:00 Asia/Beijing,121.44,31.19
Starbucks,48221-262287,光启城店,Joint Venture,"上海市徐汇区, 南京东路800号B14-F01-1-015单元",上海市,31,CN,200233,,GMT+08:00 Asia/Beijing,121.43,31.18
Starbucks,18740-194784,六合路店,Joint Venture,"黄浦区, 东方商厦, 南京东路233号",上海市,31,CN,200001,021-62360075,GMT+08:00 Asia/Beijing,121.48,31.24
Starbucks,1692-142905,老介福店,Joint Venture,"黄浦区, 老介福, 肇嘉浜路212号",上海市,31,CN,200001,,GMT+08:00 Asia/Beijing,121.49,31.24
Starbucks,8097-151366,明珠店,Joint Venture,"黄浦区, 明珠大酒店大堂, 华山路1568号1层102室",上海市,31,CN,200020,021-64731870,GMT+08:00 Asia/Beijing,121.46,31.2
Starbucks,31351-105085,华山国际店,Joint Venture,"长宁区, 华山国际, 申达一路1号虹桥机场T2航站楼到达公众区0L-1号商铺",上海市,31,CN,,021-62820984,GMT+08:00 Asia/Beijing,121.43,31.21
Starbucks,23767-233365,虹桥机场T2到达店,Joint Venture,"长宁区, 虹桥机场二号航站楼, 合川路2679号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.33,31.19
Starbucks,21182-209826,虹桥国际商务广场店,Joint Venture,"闵行区, B座101室, 申北路8号",上海市,31,CN,200333,,GMT+08:00 Asia/Beijing,121.38,31.17
Starbucks,27208-246773,申北路店,Joint Venture,"闵行区, 春申文化创意园, 宜山路675-1单元",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.39,31.09
Starbucks,47450-258328,宜山路店,Joint Venture,"上海市徐汇区, 天钥桥路30号",上海市,31,CN,201101,,GMT+08:00 Asia/Beijing,121.42,31.18
Starbucks,14969-55679,美罗大厦店,Joint Venture,"徐汇区, 美罗大厦, 佳木斯路488号1层101室",上海市,31,CN,200030,021-34141560,GMT+08:00 Asia/Beijing,121.44,31.19
Starbucks,49740-271088,佳木斯路店,Joint Venture,"上海市杨浦区, 长岛路1160-1号",上海市,31,CN,200433,,GMT+08:00 Asia/Beijing,121.54,31.29
Starbucks,26543-244285,长岛路店,Joint Venture,"浦东新区, 翡翠商都, 肇嘉浜路500号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.59,31.26
Starbucks,22851-224947,好望角店,Joint Venture,"徐汇区, 好望角酒店, 天山路762号1层15号商铺",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.45,31.2
Starbucks,24335-237025,天山巴黎春天店,Joint Venture,"长宁区, 巴黎春天天山路店, 万源路930-932-934号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.4,31.21
Starbucks,26017-243166,万源城店,Joint Venture,"闵行区, 万源城乐斯生活馆, 茅台路179号商场L1楼 L113号商铺",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.39,31.15
Starbucks,24129-220125,金虹桥国际中心店,Joint Venture,"长宁区, 金虹桥国际中心, 嘉松北路6130号",上海市,31,CN,200051,,GMT+08:00 Asia/Beijing,121.4,31.21
Starbucks,19327-200245,嘉实生活广场店,Joint Venture,"嘉定区, 沪闵路6088号1层01-02号",上海市,31,CN,201804,021-59558042,GMT+08:00 Asia/Beijing,121.22,31.29
Starbucks,24341-237024,莘庄龙之梦2店,Joint Venture,"闵行区, 华秋路58弄21号一层、22号一层",上海市,31,CN,,021-52270275,GMT+08:00 Asia/Beijing,121.38,31.11
Starbucks,29878-255444,朗香嘉年华店,Joint Venture,"上海市宝山区, 遵义路122弄6号2-B101单元",上海市,31,CN,200444,,GMT+08:00 Asia/Beijing,121.38,31.32
Starbucks,24893-208751,虹桥南丰城二店,Joint Venture,"长宁区, 虹桥南丰城二期",上海市,31,CN,200051,,GMT+08:00 Asia/Beijing,121.41,31.21
Starbucks,28164-249984,上海通用汽车店,Joint Venture,"浦东新区申江路1500号, 浦东南路1078号1楼09A室",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.62,31.28
Starbucks,24229-236238,中融广场店,Joint Venture,"浦东新区, 申达一路1号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.52,31.23
Starbucks,8013-148767,虹桥西航站店,Joint Venture,"长宁区, 虹桥机场T2候机楼C3-M2-S28, 中潭路71号",上海市,31,CN,200335,021-22382540,GMT+08:00 Asia/Beijing,121.33,31.19
Starbucks,15120-157845,中远两湾城店,Joint Venture,"普陀区, 中远两湾城, 莲花南路1500号",上海市,31,CN,200061,021-32159361,GMT+08:00 Asia/Beijing,121.44,31.25
Starbucks,31935-116125,新都会店,Joint Venture,"闵行区, 梅陇镇新都会15-B单元, 黄浦路99号111室",上海市,31,CN,20051,021-33580075,GMT+08:00 Asia/Beijing,121.41,31.1
Starbucks,21668-214007,上海滩国际大厦店,Joint Venture,"虹口区, 浦东大道720号",上海市,31,CN,200080,021-56712970,GMT+08:00 Asia/Beijing,121.49,31.24
Starbucks,32722-138208,航运金融大厦店,Joint Venture,"浦东新区, 国际航运金融中心大厦大堂, 共和新路1898号",上海市,31,CN,200120,021-50368326,GMT+08:00 Asia/Beijing,121.52,31.24
Starbucks,31268-103101,大宁店,Joint Venture,"闸北区, 大宁国际广场5幢1层114－117室, 都市路5001号",上海市,31,CN,200072,021-66521045,GMT+08:00 Asia/Beijing,121.45,31.27
Starbucks,1663-136545,莘庄仲盛店,Joint Venture,"闵行区, 仲盛世界城, 张杨路655号",上海市,31,CN,201100,021-24284254,GMT+08:00 Asia/Beijing,121.39,31.11
Starbucks,18333-189864,张杨路店,Joint Venture,"浦东新区, 永安金店101、201铺位, 甘河路181号",上海市,31,CN,200120,021-50873006,GMT+08:00 Asia/Beijing,121.52,31.23
Starbucks,29187-252685,甘河路店,Joint Venture,"上海市虹口区, 曹杨路555号",上海市,31,CN,200437,,GMT+08:00 Asia/Beijing,121.49,31.29
Starbucks,19123-194366,汇融天地店,Joint Venture,"普陀区, 汇融天地, 西藏北路558号-588号",上海市,31,CN,200062,021-62371037,GMT+08:00 Asia/Beijing,121.42,31.24
Starbucks,47072-256555,铭德大酒店店,Joint Venture,"上海市静安区, 东方路1217号1楼100单元",上海市,31,CN,200071,,GMT+08:00 Asia/Beijing,121.47,31.25
Starbucks,18465-188707,陆家嘴软件园二店,Joint Venture,"浦东新区, 陆家嘴软件园, 南京西路2－68号3F",上海市,31,CN,200001,021-50713213,GMT+08:00 Asia/Beijing,121.53,31.22
Starbucks,31555-107896,新世界店,Joint Venture,"黄浦区, 新世界, 天山西路138号1楼35室",上海市,31,CN,200003,021-53750670,GMT+08:00 Asia/Beijing,121.47,31.23
Starbucks,25734-242225,北新泾店,Joint Venture,"长宁区, 馥邦购物中心, 碧波路635号104 1F24-23B室",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.37,31.22
Starbucks,31636-107900,上海传奇店,Joint Venture,"浦东新区, 上海传奇, 水产路2499号111室",上海市,31,CN,201203,021-50807298,GMT+08:00 Asia/Beijing,121.59,31.2
Starbucks,49685-270794,北翼生活广场店,Joint Venture,"上海市宝山区, 灵石路695号3号楼1楼大堂",上海市,31,CN,201999,,GMT+08:00 Asia/Beijing,121.44,31.37
Starbucks,20132-203467,珠江创意中心店,Joint Venture,"闸北区, 珠江创意中心, 西藏南路218号",上海市,31,CN,200072,021-56610057,GMT+08:00 Asia/Beijing,121.45,31.28
Starbucks,18221-189126,永银大厦店,Joint Venture,"黄浦区, 永银大厦1F, 蒙自路169号",上海市,31,CN,200021,021-63336567,GMT+08:00 Asia/Beijing,121.48,31.22
Starbucks,32353-131664,丽园路店,Joint Venture,"卢湾区, 丽园路口, 虹桥路1号101铺位",上海市,31,CN,200023,021-53016130,GMT+08:00 Asia/Beijing,121.48,31.21
Starbucks,22661-223624,港汇2店,Joint Venture,"徐汇区, 塔城路295号",上海市,31,CN,20030,,GMT+08:00 Asia/Beijing,121.44,31.2
Starbucks,19928-203185,嘉定疁城国际店,Joint Venture,"嘉定区, 疁城国际, 金港路299号1幢13、16室",上海市,31,CN,200180,021-59591017,GMT+08:00 Asia/Beijing,121.26,31.38
Starbucks,24108-235464,禹州广场店,Joint Venture,"浦东新区, 禹州金融广场, 民生路1199号1号楼105A",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.61,31.26
Starbucks,23843-233504,证大五道口店,Joint Venture,"浦东新区, 证大五道口广场, 蒙自路757号1楼106单元",上海市,31,CN,200268,,GMT+08:00 Asia/Beijing,121.55,31.23
Starbucks,48769-265070,歌斐中心店,Joint Venture,"上海市黄浦区, 南京东路299号",上海市,31,CN,200023,,GMT+08:00 Asia/Beijing,121.48,31.2
Starbucks,21665-214004,宏伊广场店,Joint Venture,"黄浦区, 2楼S-215单元, 漕溪路1111号",上海市,31,CN,200002,021-53862373,GMT+08:00 Asia/Beijing,121.48,31.24
Starbucks,30949-102502,上海体育馆店,Joint Venture,"徐汇区, 上海体育馆1楼1号扶梯, 张扬北路3181号",上海市,31,CN,200030,021-64680229,GMT+08:00 Asia/Beijing,121.44,31.18
Starbucks,25901-242866,阳光城店,Joint Venture,"浦东新区, 阳光天地, 翔殷路1099号地下一层12号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.59,31.31
Starbucks,29515-253626,合生汇店,Joint Venture,"上海市杨浦区, 迎宾大道6000号",上海市,31,CN,200433,,GMT+08:00 Asia/Beijing,121.52,31.3
Starbucks,22209-218584,浦东机场T1国际27号登机口店,Joint Venture,"浦东新区浦, 一号候机楼国际出发禁区商业区域餐饮项目, 仙霞路99 号",上海市,31,CN,,021-68332230,GMT+08:00 Asia/Beijing,121.81,31.15
Starbucks,18932-196425,尚嘉中心店,Joint Venture,"长宁区, 尚嘉中心(商场)地下第2层B1-B11, 安波路419号",上海市,31,CN,200030,021-60673755,GMT+08:00 Asia/Beijing,121.41,31.21
Starbucks,48754-265071,安波路店,Joint Venture,"上海市杨浦区, 福建中路353号-359号1-2层1A02单元",上海市,31,CN,200433,,GMT+08:00 Asia/Beijing,121.53,31.3
Starbucks,18741-194785,福建中路店,Joint Venture,"黄浦区, 福建中路, 人民大道221号B1层236-238号单元",上海市,31,CN,200001,021-63331002,GMT+08:00 Asia/Beijing,121.48,31.24
Starbucks,29329-253269,迪美广场店,Joint Venture,"上海市黄浦区, 张杨路500号",上海市,31,CN,200003,,GMT+08:00 Asia/Beijing,121.47,31.23
Starbucks,35013-138946,时代店,Joint Venture,"浦东新区, 华润时代广场, 陆家嘴环路166号102室",上海市,31,CN,200120,021-58368819,GMT+08:00 Asia/Beijing,121.52,31.23
Starbucks,17559-183245,未来资产大厦店,Joint Venture,"浦东新区, 未来资产大厦, 南京西路189号",上海市,31,CN,200120,021-50495869,GMT+08:00 Asia/Beijing,121.5,31.24
Starbucks,35011-37039,人民公园店,Joint Venture,"黄浦区, 人民公园, 浦东国际机场T2国内禁区D4号店铺",上海市,31,CN,,021-63271930,GMT+08:00 Asia/Beijing,121.47,31.23
Starbucks,25145-240067,浦东机场T2国内C67号登机口店,Joint Venture,"上海市浦东新区, 政德东路53号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.81,31.15
Starbucks,26544-244284,Z18广场店,Joint Venture,"杨浦区, Z18广场, 西藏中路268",上海市,31,CN,200433,,GMT+08:00 Asia/Beijing,121.52,31.31
Starbucks,15464-141706,来福士2店,Joint Venture,"黄浦区, 来福士广场办公楼一层大堂L1-02, 宝翔路801号118单元",上海市,31,CN,200001,021-33311357,GMT+08:00 Asia/Beijing,121.48,31.23
Starbucks,23914-201987,南翔五彩城店,Joint Venture,"嘉定区, 江浦路627号24幢101室",上海市,31,CN,201258,,GMT+08:00 Asia/Beijing,121.32,31.31
Starbucks,29242-252866,E朋汇店,Joint Venture,"上海市杨浦区, 西江湾路388号(A)01层56号",上海市,31,CN,200082,,GMT+08:00 Asia/Beijing,121.53,31.26
Starbucks,24911-239164,虹口龙之梦2店,Joint Venture,"虹口区, 虹口龙之梦, 佳通路31弄3号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.48,31.27
Starbucks,18087-183585,南翔祥腾广场店,Joint Venture,"嘉定区, 南翔祥腾广场, 宁国路218号L1层1A-024室",上海市,31,CN,200331,59961015,GMT+08:00 Asia/Beijing,121.32,31.3
Starbucks,24057-235145,杨浦百联滨江购物中心店,Joint Venture,"杨浦区, 杨浦百联滨江购物中心, 国定路319号F135单元",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.54,31.26
Starbucks,19277-200247,3号湾店,Joint Venture,"杨浦区, 3号湾, 沪闵路6088号",上海市,31,CN,200433,,GMT+08:00 Asia/Beijing,121.51,31.3
Starbucks,15119-157846,莘庄龙之梦店,Joint Venture,"闵行区, 莘庄凯德龙之梦1楼01-27号, 仙霞路299号",上海市,31,CN,201100,021-34975371,GMT+08:00 Asia/Beijing,121.38,31.11
Starbucks,35014-57639,远东国际店,Joint Venture,"长宁区, 远东国际大厦, 1340、1341、1364、",上海市,31,CN,200131,021-62350615,GMT+08:00 Asia/Beijing,121.4,31.21
Starbucks,28084-249525,北上海生活广场店,Joint Venture,"宝山区蕴川路1555号1330、1331, 1365、1388、1389铺位, 新华路160号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.43,31.37
Starbucks,31933-107315,上海影城店,Joint Venture,"长宁区, 上海影城底层001号商铺, 天山西路568号1幢105-106",上海市,31,CN,200052,021-62802639,GMT+08:00 Asia/Beijing,121.43,31.2
Starbucks,17592-183606,统一企业大厦店,Joint Venture,"长宁区, 统一企业大厦, 常德路800号",上海市,31,CN,200050,021-33537610,GMT+08:00 Asia/Beijing,121.36,31.22
Starbucks,6069-149086,800秀店,Joint Venture,"静安区, 800秀, 徐家汇路608号1F A-1",上海市,31,CN,200040,021-62552462,GMT+08:00 Asia/Beijing,121.44,31.23
Starbucks,49032-266624,日月光办公楼店,Joint Venture,"上海市黄浦区, 钦江路102号",上海市,31,CN,200025,,GMT+08:00 Asia/Beijing,121.46,31.21
Starbucks,16313-137409,钦江路店,Joint Venture,"徐汇区, 钦江路, 殷高西路333号3-152、3-153单元",上海市,31,CN,200233,021-61913716,GMT+08:00 Asia/Beijing,121.41,31.18
Starbucks,23430-230104,殷高西路店,Joint Venture,"宝山区, 淮海中路381号",上海市,31,CN,200439,,GMT+08:00 Asia/Beijing,121.47,31.32
Starbucks,35019-176124,中环店,Joint Venture,"黄浦区, 中环广场108-112室, 北艾路1770、1772号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.47,31.22
Starbucks,49686-270795,北艾路店,Joint Venture,"上海市浦东新区, 南车站路564号",上海市,31,CN,200125,,GMT+08:00 Asia/Beijing,121.53,31.18
Starbucks,20557-206672,南车站路店,Joint Venture,"黄浦区, 世纪大道800号",上海市,31,CN,200011,,GMT+08:00 Asia/Beijing,121.49,31.2
Starbucks,16534-172664,南洋商业银行大厦店,Joint Venture,"浦东新区, 南洋商业银行大厦, 新闸路1250号10号楼一层5室-10室",上海市,31,CN,200120,021-50342650,GMT+08:00 Asia/Beijing,121.51,31.23
Starbucks,25480-240905,新闸路店,Joint Venture,"静安区, 源创创意园, 复兴中路393号C103室",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.45,31.23
Starbucks,23231-228627,复兴广场店,Joint Venture,"黄浦区, 复兴广场, 国耀路198号，200号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.47,31.22
Starbucks,48942-265944,招商局上海中心店,Joint Venture,"上海市浦东新区, 浦东新区, 西藏北路18号105单元",上海市,31,CN,200126,,GMT+08:00 Asia/Beijing,121.49,31.18
Starbucks,23028-227032,四行天地店,Joint Venture,"上海市静安区, 四行天地, 银城中路68号",上海市,31,CN,　200085,,GMT+08:00 Asia/Beijing,121.47,31.24
Starbucks,1334-139374,时代金融店,Joint Venture,"浦东新区, 时代金融大厦2楼, 西江湾路388号 (A)01层10/55号",上海市,31,CN,200120,021-50106201,GMT+08:00 Asia/Beijing,121.51,31.24
Starbucks,18265-189488,虹口龙之梦店,Joint Venture,"虹口区, 虹口龙之梦, 江苏路458号1层116室",上海市,31,CN,200080,021-56981190,GMT+08:00 Asia/Beijing,121.48,31.27
Starbucks,1652-134948,江苏路店,Joint Venture,"长宁区, 舜元弘基天地, 国权路73号",上海市,31,CN,200052,021-62106771,GMT+08:00 Asia/Beijing,121.43,31.22
Starbucks,25224-236284,绿色米兰广场店,Joint Venture,"杨浦区, 绿色米兰广场, 城河路230号3-101单元",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.52,31.29
Starbucks,24120-235270,易家中心店,Joint Venture,"金山区, 易家中心, 淮海中路999号",上海市,31,CN,,021-57359561,GMT+08:00 Asia/Beijing,121.33,30.73
Starbucks,20421-205485,环贸广场2店,Joint Venture,"徐汇区, 环贸广场L507室, 世纪大道1600号",上海市,31,CN,200030,021-54365852,GMT+08:00 Asia/Beijing,121.46,31.22
Starbucks,31063-103082,浦项店,Joint Venture,"浦东新区, 浦项, 东大名路358号1楼",上海市,31,CN,200122,021-58318820,GMT+08:00 Asia/Beijing,121.53,31.22
Starbucks,17790-185025,国际港务大厦店,Joint Venture,"虹口区, 国际港务大厦, 江苏路369号",上海市,31,CN,200080,021-55669901,GMT+08:00 Asia/Beijing,121.5,31.25
Starbucks,32671-138934,兆丰店,Joint Venture,"长宁区, 兆丰世贸大厦, 殷高西路10弄2号101、102-1室",上海市,31,CN,200235,021-52400975,GMT+08:00 Asia/Beijing,121.43,31.22
Starbucks,49235-267787,殷高西路地铁站店,Joint Venture,"上海市宝山区, 中山南路479弄5号楼101室",上海市,31,CN,200439,,GMT+08:00 Asia/Beijing,121.49,31.32
Starbucks,1667-137410,老码头店,Joint Venture,"黄浦区, 老码头, 南京西路1266号",上海市,31,CN,200010,021-53863700,GMT+08:00 Asia/Beijing,121.51,31.22
Starbucks,17009-178587,恒隆二店,Joint Venture,"静安区, 恒隆广场二期大堂, 遵义路100号1-L124和1-LM17单元",上海市,31,CN,200040,021-52066325,GMT+08:00 Asia/Beijing,121.45,31.23
Starbucks,24980-239421,虹桥南丰城一店,Joint Venture,"长宁区, 虹桥南丰城, 南京西路388号",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.41,31.21
Starbucks,17758-185784,仙乐斯店,Joint Venture,"黄浦区, 南京东路300号L114商铺",上海市,31,CN,200001,021-53017192,GMT+08:00 Asia/Beijing,121.47,31.23
Starbucks,6166-149085,名人大厦店,Joint Venture,"黄浦区, 名人大厦, 淞虹路920号",上海市,31,CN,200001,021-33311363,GMT+08:00 Asia/Beijing,121.48,31.24
Starbucks,48815-265345,福缘湾九华店,Joint Venture,"上海市长宁区, 福缘湾商场1层1座1101单元, 瑞金二路197号综合大楼一楼",上海市,31,CN,200050,,GMT+08:00 Asia/Beijing,121.36,31.21
Starbucks,47452-258306,瑞金医院综合大楼店,Joint Venture,"上海市黄浦区, 中山东一路367号",上海市,31,CN,200025,,GMT+08:00 Asia/Beijing,121.47,31.21
Starbucks,17558-183244,外滩店,Joint Venture,"黄浦区, 外滩, 大华三路81号一层A5室",上海市,31,CN,200001,021-33130791,GMT+08:00 Asia/Beijing,121.49,31.24
Starbucks,25495-241124,大华三路店,Joint Venture,"宝山区, 美隆生活广场, 祖冲之路2290弄",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.42,31.28
Starbucks,18931-186325,展想大厦店,Joint Venture,"浦东新区, 展想大厦, 文定路200号1楼1A09ab室",上海市,31,CN,200001,021-60127689,GMT+08:00 Asia/Beijing,121.63,31.21
Starbucks,26077-243331,蒲汇塘路店,Joint Venture,"徐汇区, 盛源大地家居城, 中山西路1602号1层02室",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.43,31.19
Starbucks,16405-171224,宏汇国际广场店,Joint Venture,"徐汇区, 宏汇国际广场, 年家浜路518号",上海市,31,CN,200235,021-34693160,GMT+08:00 Asia/Beijing,121.42,31.19
Starbucks,13027-155769,周浦万达店,Joint Venture,"周浦镇, 周浦万达广场157商铺, 瑞虹路188号1层115单元",上海市,31,CN,200001,021-20980390,GMT+08:00 Asia/Beijing,121.57,31.11
Starbucks,49458-269584,月亮湾店,Joint Venture,"上海市虹口区, 四川北路1350商场一层110-112室",上海市,31,CN,200086,,GMT+08:00 Asia/Beijing,121.5,31.26
Starbucks,19929-203184,申虹广场店,Joint Venture,"虹口区, 申虹广场, 东风路9号、11号",上海市,31,CN,200080,021-56388721,GMT+08:00 Asia/Beijing,121.48,31.25
Starbucks,24119-235269,金山五福商业广场店,Joint Venture,"金山区, 金山区五福广场, 长宁路1018号1F1073号商铺",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.17,30.89
Starbucks,31206-100930,龙之梦2店,Joint Venture,"长宁区, 龙之梦, 沙泾路10号1-103单元",上海市,31,CN,200050,021-62123738,GMT+08:00 Asia/Beijing,121.42,31.22
Starbucks,27659-248307,1933老场坊店,Joint Venture,"虹口区, 漕宝路1574号",上海市,31,CN,200080,,GMT+08:00 Asia/Beijing,121.49,31.25
Starbucks,3846-153626,漕宝路店,Joint Venture,"闵行区, 漕宝路, 西藏中路289号",上海市,31,CN,201101,021-24287874,GMT+08:00 Asia/Beijing,121.38,31.16
Starbucks,4148-147586,西藏路店,Joint Venture,"黄浦区, 松东路219号1F",上海市,31,CN,200001,021-31157982,GMT+08:00 Asia/Beijing,121.47,31.23
Starbucks,18335-189885,松江颐思殿广场店,Joint Venture,"松江区, 颐思殿广场, 南京西路1515号",上海市,31,CN,201699,021-37633709,GMT+08:00 Asia/Beijing,121.26,31.02
Starbucks,20599-180944,静安嘉里中心2店,Joint Venture,"静安区, 静安嘉里中心商场E1-03、E1-06K室, 畹町路118号-122号",上海市,31,CN,200040,,GMT+08:00 Asia/Beijing,121.45,31.22
Starbucks,19325-198325,畹町路店,Joint Venture,"闵行区, 畹町路, 柳州路399号甲302室",上海市,31,CN,201104,021-34975126,GMT+08:00 Asia/Beijing,121.4,31.11
Starbucks,29027-252164,柳州路店,Joint Venture,"徐汇区, 沪南公路9900号",上海市,31,CN,200235,,GMT+08:00 Asia/Beijing,121.43,31.17
Starbucks,47711-259364,惠南禹洲商业广场,Joint Venture,"上海市浦东新区, 惠南禹洲商业广场1楼9876单元, 局门路436号1号楼1102单元",上海市,31,CN,200278,,GMT+08:00 Asia/Beijing,121.74,31.04
Starbucks,26548-244504,8号桥2店,Joint Venture,"黄浦区, 8号桥II期, 世纪大道2002号KJ008 009商铺",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.48,31.2
Starbucks,18167-188324,上海科技馆站店,Joint Venture,"浦东新区, 地铁2号线科技馆站3号出口, 福山路500号",上海市,31,CN,200127,021-50673707,GMT+08:00 Asia/Beijing,121.54,31.22
Starbucks,31525-107316,城建大厦店,Joint Venture,"浦东新区, 城建国际中心, 海桐路338号",上海市,31,CN,200122,021-58301323,GMT+08:00 Asia/Beijing,121.53,31.22
Starbucks,25814-242104,海桐路店,Joint Venture,"浦东新区, 花木世纪联华, 南丹东路8号第一层101室",上海市,31,CN,,,GMT+08:00 Asia/Beijing,121.55,31.21
